"day","area","area_id","latitude","longitude","unique_users"
2021-12-25,"Lainate",15116,5046377.02647528,502111.743812474,18579.3333333333
2021-12-25,"Laveno-Mombello",12087,5084065.5456961,469906.270385216,8130
2021-12-25,"Lecco",97,5083080.37300598,531961.136257473,231473
2021-12-25,"Lecco",97042,5083080.37300598,531961.136257473,37478.6666666667
2021-12-25,"Legnano",15118,5049014.78838078,493617.018983718,42539.3333333333
2021-12-25,"Lezzeno",13126,5087963.30464965,515045.382336168,658
2021-12-25,"Lierna-Varenna",97043,5088387.04146359,523439.417930113,667.666666666667
2021-12-25,"Limbiate",108027,5049435.75585828,509314.853261937,27706.6666666667
2021-12-25,"Limone Sul Garda",17089,5074954.64099276,639185.845704661,2553.33333333333
2021-12-25,"Lissone",108028,5050831.10941486,518779.196705584,30030.6666666667
2021-12-25,"Livigno",14037,5154471.8811581,587105.551424896,10273
2021-12-25,"Lodi",98,5012096.91096234,538575.203893491,157319.333333333
2021-12-25,"Lodi",98031,5012096.91096234,538575.203893491,28060.6666666667
2021-12-25,"Lomazzo",13133,5060544.90510151,502830.141273247,11880.3333333333
2021-12-25,"Lonate Pozzolo-Vizzola Ticino",12090,5050475.85956967,477451.145494609,10916.3333333333
2021-12-25,"Lonato Del Garda",17092,5035239.88655219,616061.713821812,14335.6666666667
2021-12-25,"Lovere",16128,5074264.1822823,583530.365700153,6282
2021-12-25,"Luino",12092,5093959.09020842,479860.003473147,12889
2021-12-25,"Maccagno Con Pino E Veddasca",12142,5102258.71894001,482709.790649456,2593.66666666667
2021-12-25,"Madesimo",14035,5142587.47552373,527533.84487073,1081
2021-12-25,"Malgrate",97045,5077739.07201695,529137.232202455,2593.33333333333
2021-12-25,"Mandello Del Lario",97046,5085117.80694366,524763.284417531,5644
2021-12-25,"Manerba Del Garda",17102,5045158.84782622,621090.86645269,4750.33333333333
2021-12-25,"Mantova",20,5003111.5354405,631299.090911541,274764.666666667
2021-12-25,"Mantova",20030,5003111.5354405,631299.090911541,31067.6666666667
2021-12-25,"Marone",17106,5065307.20402905,585094.150468886,3982.33333333333
2021-12-25,"Media Valtellina",100006,5037792.50309595,514240.156821128,58536.6666666667
2021-12-25,"Menaggio",13145,5096273.40943823,518495.954630341,1905.66666666667
2021-12-25,"Milano",15,5034536.0955413,514824.931817991,2157544.66666667
2021-12-25,"Milano",15146,5034536.0955413,514824.931817991,930188.666666667
2021-12-25,"Moniga Del Garda",17109,5042815.08946707,620064.77808163,1726.33333333333
2021-12-25,"Montano Lucino",13154,5070752.67020891,502139.018375914,3782.66666666667
2021-12-25,"Montichiari",17113,5030014.02220261,608811.862664582,18781
2021-12-25,"Monza",108033,5054037.18639561,521730.249808967,95169.3333333333
2021-12-25,"Monza e della Brianza",108,5054037.18639561,521730.249808967,594878
2021-12-25,"Monzambano",20036,5027240.10937263,632488.110506993,2787.66666666667
2021-12-25,"Mozzo",16143,5060749.78669802,547384.483518008,5299.66666666667
2021-12-25,"Novate Milanese",15157,5042022.89028866,510988.793597245,14279.3333333333
2021-12-25,"Novedrate",13163,5060606.28392403,509380.872931808,2523.33333333333
2021-12-25,"Olgiate Olona",12108,5053056.28059013,491413.594756762,11669.3333333333
2021-12-25,"Orio Al Serio",16150,5058308.64503403,553969.220710826,635.333333333333
2021-12-25,"Orzivecchi",17126,5030131.88028587,575242.211549637,1740
2021-12-25,"Ospedaletto Lodigiano",98043,5001861.40583182,545473.248881328,2778
2021-12-25,"Ossona",15164,5039191.24711145,492287.068855748,4604.66666666667
2021-12-25,"Padenghe Sul Garda",17129,5040664.83773768,617668.148501012,4925.33333333333
2021-12-25,"Paderno Dugnano",15166,5046495.64503258,513201.717495858,32998
2021-12-25,"Pavia",18,4987053.73088993,510855.760034961,382249
2021-12-25,"Pavia",18110,4987053.73088993,510855.760034961,54709
2021-12-25,"Peschiera Borromeo",15171,5030972.07481196,524364.197581721,20277.6666666667
2021-12-25,"Pieve Emanuele",15173,5022508.87392329,515827.471291855,12308.6666666667
2021-12-25,"Ponte Di Legno",17148,5123886.79241761,616273.19775425,3871.33333333333
2021-12-25,"Ponte San Pietro",16170,5060634.45933697,545717.146048034,11882
2021-12-25,"Ponti Sul Mincio",20044,5030161.82850448,632020.901497128,1381
2021-12-25,"Porlezza",13189,5098062.10862708,509161.368592663,6741.33333333333
2021-12-25,"Pozzolengo",17151,5029344.50305167,627665.704104225,4095.66666666667
2021-12-25,"Pusiano-Eupilio",13193,5072035.85108698,520984.418014952,2074.66666666667
2021-12-25,"Rezzato",17161,5040921.90579757,602856.182928411,10671.3333333333
2021-12-25,"Rho",15182,5041705.6143153,503245.289573492,33935.6666666667
2021-12-25,"Riva Di Solto",16180,5069399.12524362,580743.989063816,865.333333333333
2021-12-25,"Rodengo Saiano",17163,5049943.33835265,586529.119088454,9036.33333333333
2021-12-25,"Rozzano",15189,5025509.59135894,512097.953313316,26119.3333333333
2021-12-25,"Salò",17170,5051360.74323132,618535.490116057,11330.3333333333
2021-12-25,"San Donato Milanese",15192,5029430.27150737,521253.902896343,24578
2021-12-25,"San Felice Del Benaco",17171,5049615.87975796,621039.309758994,1720.33333333333
2021-12-25,"San Giorgio Bigarello",20057,5004709.59317128,647061.449227603,7670
2021-12-25,"San Martino In Strada",98048,5013250.49395283,541419.942582691,3568.33333333333
2021-12-25,"San Pellegrino Terme",16190,5076333.33295315,551621.074962806,5665
2021-12-25,"San Siro",13248,5036082.09864173,509688.647262948,1325
2021-12-25,"San Vittore Olona",15201,5048062.64442825,495529.865369184,5824.33333333333
2021-12-25,"Sarnico",16193,5057850.60573232,575049.03127081,10501.6666666667
2021-12-25,"Saronno",12119,5052459.61882006,502909.845534985,38229.3333333333
2021-12-25,"Segrate",15205,5037509.48063068,523037.150285932,27585.6666666667
2021-12-25,"Sesto Calende",12120,5063442.77917475,471547.330489959,12195.6666666667
2021-12-25,"Sesto San Giovanni",15209,5042492.56973203,518555.471491043,44621
2021-12-25,"Settala",15210,5033667.38185542,530629.505106631,6055.66666666667
2021-12-25,"Settimo Milanese",15211,5036217.30588688,504273.580287895,8679.66666666667
2021-12-25,"Sirmione",17179,5036293.04564714,625683.12475954,9057.33333333333
2021-12-25,"Soiano Del Lago",17180,5042696.04941968,618122.086999487,1183
2021-12-25,"Solbiate Olona",12122,5055320.65478511,491253.875859029,4768
2021-12-25,"Somma Lombardo",12123,5058938.27670522,477190.180550194,14783
2021-12-25,"Sondrio",14,5130745.76487573,596872.346276246,154974
2021-12-25,"Sondrio",14061,5130745.76487573,596872.346276246,23135
2021-12-25,"Stezzano",16207,5055522.32523224,550919.60104809,7646
2021-12-25,"Tavernola Bergamasca-Predore",16211,5059474.27464441,581274.601165266,833.666666666667
2021-12-25,"Teglio",14065,5113783.48436849,582140.891054568,4722.66666666667
2021-12-25,"Temù",17184,5122733.78755044,613261.139289664,1666.33333333333
2021-12-25,"Tignale",17185,5066577.53736394,633943.341576721,696.666666666667
2021-12-25,"Toscolano-Maderno",17187,5054707.35454985,625469.400559685,6295
2021-12-25,"Tremezzina-Griante",13252,5093956.03064326,517042.347867946,4744
2021-12-25,"Tremosine Sul Garda",17189,5070120.83864807,636901.370927656,629.666666666667
2021-12-25,"Trezzano Sul Naviglio",15220,5029412.67151875,505559.237384067,19763.6666666667
2021-12-25,"Turate",13227,5055694.83752123,500178.193500174,10019.3333333333
2021-12-25,"Val Masino",14074,5121539.72814637,549174.081971952,536.333333333333
2021-12-25,"Valbondione",16223,5098338.36856968,577837.551681032,825
2021-12-25,"Valchiavenna",200009,5119468.39308293,533361.698028178,14653
2021-12-25,"Valdidentro",14071,5151402.590707,599029.321188994,2575
2021-12-25,"Valdisotto",14072,5142188.74380507,604299.529809298,1718.66666666667
2021-12-25,"Valfurva",14073,5141454.74463292,616240.614369059,1611.33333333333
2021-12-25,"Valsassina",200010,5077054.25285137,531841.045792912,18517
2021-12-25,"Varedo",108045,5049334.18682463,512189.560001991,10957.3333333333
2021-12-25,"Varese",12,5076268.95750936,480907.117473235,644720.666666667
2021-12-25,"Varese",12133,5076268.95750936,480907.117473235,72344.3333333333
2021-12-25,"Verdellino",16232,5050138.95466316,548007.695804447,4164.66666666667
2021-12-25,"Vergiate",12138,5063522.37708833,476190.346997535,8680.33333333333
2021-12-25,"Vezza D'Oglio",17198,5121689.54571303,607914.095640758,2095.33333333333
2021-12-25,"Vigevano",18177,5018186.25179196,488917.394037325,37797.3333333333
2021-12-25,"Vimercate",108050,5051224.14539946,528853.216959547,17842.3333333333
2021-12-25,"Vione",17202,5122665.00610737,611554.0198317,485.666666666667
2021-12-25,"Volta Mantovana",20070,5019983.084528,630039.093304153,10621
