"day","area","area_id","visitor_class","unique_users","longitude","latitude"
2021-12-13,"Pavia",18,"Abitanti",414830,510855.760034961,4987053.73088993
2021-12-13,"Pavia",18,"Turisti",35835.3333333333,510855.760034961,4987053.73088993
2021-12-13,"Pavia",18110,"Abitanti",62002,510855.760034961,4987053.73088993
2021-12-13,"Pavia",18110,"Turisti",19883,510855.760034961,4987053.73088993
2021-12-14,"Pavia",18,"Abitanti",413455,510855.760034961,4987053.73088993
2021-12-14,"Pavia",18,"Turisti",36979,510855.760034961,4987053.73088993
2021-12-14,"Pavia",18110,"Abitanti",62077,510855.760034961,4987053.73088993
2021-12-14,"Pavia",18110,"Turisti",20303.6666666667,510855.760034961,4987053.73088993
2021-12-15,"Pavia",18,"Abitanti",413238,510855.760034961,4987053.73088993
2021-12-15,"Pavia",18,"Turisti",37609,510855.760034961,4987053.73088993
2021-12-15,"Pavia",18110,"Abitanti",62123,510855.760034961,4987053.73088993
2021-12-15,"Pavia",18110,"Turisti",21531.3333333333,510855.760034961,4987053.73088993
2021-12-16,"Pavia",18,"Abitanti",413547,510855.760034961,4987053.73088993
2021-12-16,"Pavia",18,"Turisti",37229.3333333333,510855.760034961,4987053.73088993
2021-12-16,"Pavia",18110,"Abitanti",62019,510855.760034961,4987053.73088993
2021-12-16,"Pavia",18110,"Turisti",20275.6666666667,510855.760034961,4987053.73088993
2021-12-17,"Pavia",18,"Abitanti",414023,510855.760034961,4987053.73088993
2021-12-17,"Pavia",18,"Turisti",37160.3333333333,510855.760034961,4987053.73088993
2021-12-17,"Pavia",18110,"Abitanti",61680,510855.760034961,4987053.73088993
2021-12-17,"Pavia",18110,"Turisti",20589,510855.760034961,4987053.73088993
2021-12-18,"Pavia",18,"Abitanti",407227,510855.760034961,4987053.73088993
2021-12-18,"Pavia",18,"Turisti",34251,510855.760034961,4987053.73088993
2021-12-18,"Pavia",18110,"Abitanti",59742,510855.760034961,4987053.73088993
2021-12-18,"Pavia",18110,"Turisti",15376,510855.760034961,4987053.73088993
2021-12-19,"Pavia",18,"Abitanti",404661,510855.760034961,4987053.73088993
2021-12-19,"Pavia",18,"Turisti",32739,510855.760034961,4987053.73088993
2021-12-19,"Pavia",18110,"Abitanti",58727,510855.760034961,4987053.73088993
2021-12-19,"Pavia",18110,"Turisti",11729,510855.760034961,4987053.73088993
2021-12-20,"Pavia",18,"Abitanti",411502,510855.760034961,4987053.73088993
2021-12-20,"Pavia",18,"Turisti",36007,510855.760034961,4987053.73088993
2021-12-20,"Pavia",18110,"Abitanti",60324,510855.760034961,4987053.73088993
2021-12-20,"Pavia",18110,"Turisti",19373.3333333333,510855.760034961,4987053.73088993
2021-12-21,"Pavia",18,"Abitanti",409923,510855.760034961,4987053.73088993
2021-12-21,"Pavia",18,"Turisti",36083.6666666667,510855.760034961,4987053.73088993
2021-12-21,"Pavia",18110,"Abitanti",59806,510855.760034961,4987053.73088993
2021-12-21,"Pavia",18110,"Turisti",19181,510855.760034961,4987053.73088993
2021-12-22,"Pavia",18,"Abitanti",409094,510855.760034961,4987053.73088993
2021-12-22,"Pavia",18,"Turisti",35789.6666666667,510855.760034961,4987053.73088993
2021-12-22,"Pavia",18110,"Abitanti",59151,510855.760034961,4987053.73088993
2021-12-22,"Pavia",18110,"Turisti",18708.6666666667,510855.760034961,4987053.73088993
2021-12-23,"Pavia",18,"Abitanti",403150,510855.760034961,4987053.73088993
2021-12-23,"Pavia",18,"Turisti",33697.3333333333,510855.760034961,4987053.73088993
2021-12-23,"Pavia",18110,"Abitanti",56885,510855.760034961,4987053.73088993
2021-12-23,"Pavia",18110,"Turisti",15172,510855.760034961,4987053.73088993
2021-12-24,"Pavia",18,"Abitanti",364231,510855.760034961,4987053.73088993
2021-12-24,"Pavia",18,"Turisti",29493.3333333333,510855.760034961,4987053.73088993
2021-12-24,"Pavia",18110,"Abitanti",49538,510855.760034961,4987053.73088993
2021-12-24,"Pavia",18110,"Turisti",11322.3333333333,510855.760034961,4987053.73088993
2021-12-25,"Pavia",18,"Abitanti",348219,510855.760034961,4987053.73088993
2021-12-25,"Pavia",18,"Turisti",34030,510855.760034961,4987053.73088993
2021-12-25,"Pavia",18110,"Abitanti",45133,510855.760034961,4987053.73088993
2021-12-25,"Pavia",18110,"Turisti",9576,510855.760034961,4987053.73088993
2021-12-26,"Pavia",18,"Abitanti",345321,510855.760034961,4987053.73088993
2021-12-26,"Pavia",18,"Turisti",29160.6666666667,510855.760034961,4987053.73088993
2021-12-26,"Pavia",18110,"Abitanti",44512,510855.760034961,4987053.73088993
2021-12-26,"Pavia",18110,"Turisti",8129.66666666667,510855.760034961,4987053.73088993
2021-12-27,"Pavia",18,"Abitanti",354264,510855.760034961,4987053.73088993
2021-12-27,"Pavia",18,"Turisti",28508.6666666667,510855.760034961,4987053.73088993
2021-12-27,"Pavia",18110,"Abitanti",46305,510855.760034961,4987053.73088993
2021-12-27,"Pavia",18110,"Turisti",10528.3333333333,510855.760034961,4987053.73088993
2021-12-28,"Pavia",18,"Abitanti",383017,510855.760034961,4987053.73088993
2021-12-28,"Pavia",18,"Turisti",30866,510855.760034961,4987053.73088993
2021-12-28,"Pavia",18110,"Abitanti",50639,510855.760034961,4987053.73088993
2021-12-28,"Pavia",18110,"Turisti",11623,510855.760034961,4987053.73088993
2021-12-29,"Pavia",18,"Abitanti",380810,510855.760034961,4987053.73088993
2021-12-29,"Pavia",18,"Turisti",30825,510855.760034961,4987053.73088993
2021-12-29,"Pavia",18110,"Abitanti",50431,510855.760034961,4987053.73088993
2021-12-29,"Pavia",18110,"Turisti",11249,510855.760034961,4987053.73088993
2021-12-30,"Pavia",18,"Abitanti",381830,510855.760034961,4987053.73088993
2021-12-30,"Pavia",18,"Turisti",29656,510855.760034961,4987053.73088993
2021-12-30,"Pavia",18110,"Abitanti",50317,510855.760034961,4987053.73088993
2021-12-30,"Pavia",18110,"Turisti",11015,510855.760034961,4987053.73088993
2021-12-31,"Pavia",18,"Abitanti",373621,510855.760034961,4987053.73088993
2021-12-31,"Pavia",18,"Turisti",28945,510855.760034961,4987053.73088993
2021-12-31,"Pavia",18110,"Abitanti",49209,510855.760034961,4987053.73088993
2021-12-31,"Pavia",18110,"Turisti",9759,510855.760034961,4987053.73088993
2022-01-01,"Pavia",18,"Abitanti",372925,510855.760034961,4987053.73088993
2022-01-01,"Pavia",18,"Turisti",25497.6666666667,510855.760034961,4987053.73088993
2022-01-01,"Pavia",18110,"Abitanti",48592,510855.760034961,4987053.73088993
2022-01-01,"Pavia",18110,"Turisti",7706.33333333333,510855.760034961,4987053.73088993
2022-01-02,"Pavia",18,"Abitanti",382924,510855.760034961,4987053.73088993
2022-01-02,"Pavia",18,"Turisti",25084.6666666667,510855.760034961,4987053.73088993
2022-01-02,"Pavia",18110,"Abitanti",50596,510855.760034961,4987053.73088993
2022-01-02,"Pavia",18110,"Turisti",7784,510855.760034961,4987053.73088993
2022-01-03,"Pavia",18,"Abitanti",393822,510855.760034961,4987053.73088993
2022-01-03,"Pavia",18,"Turisti",27086.6666666667,510855.760034961,4987053.73088993
2022-01-03,"Pavia",18110,"Abitanti",53121,510855.760034961,4987053.73088993
2022-01-03,"Pavia",18110,"Turisti",10834,510855.760034961,4987053.73088993
2022-01-04,"Pavia",18,"Abitanti",395121,510855.760034961,4987053.73088993
2022-01-04,"Pavia",18,"Turisti",27705.3333333333,510855.760034961,4987053.73088993
2022-01-04,"Pavia",18110,"Abitanti",53825,510855.760034961,4987053.73088993
2022-01-04,"Pavia",18110,"Turisti",11139.3333333333,510855.760034961,4987053.73088993
2022-01-05,"Pavia",18,"Abitanti",397591,510855.760034961,4987053.73088993
2022-01-05,"Pavia",18,"Turisti",28237,510855.760034961,4987053.73088993
2022-01-05,"Pavia",18110,"Abitanti",54630,510855.760034961,4987053.73088993
2022-01-05,"Pavia",18110,"Turisti",11537.6666666667,510855.760034961,4987053.73088993
2022-01-06,"Pavia",18,"Abitanti",395378,510855.760034961,4987053.73088993
2022-01-06,"Pavia",18,"Turisti",27182.3333333333,510855.760034961,4987053.73088993
2022-01-06,"Pavia",18110,"Abitanti",53894,510855.760034961,4987053.73088993
2022-01-06,"Pavia",18110,"Turisti",9266.66666666667,510855.760034961,4987053.73088993
2022-01-07,"Pavia",18,"Abitanti",399608,510855.760034961,4987053.73088993
2022-01-07,"Pavia",18,"Turisti",29680,510855.760034961,4987053.73088993
2022-01-07,"Pavia",18110,"Abitanti",55304,510855.760034961,4987053.73088993
2022-01-07,"Pavia",18110,"Turisti",11368.3333333333,510855.760034961,4987053.73088993
2022-01-08,"Pavia",18,"Abitanti",402591,510855.760034961,4987053.73088993
2022-01-08,"Pavia",18,"Turisti",27917.6666666667,510855.760034961,4987053.73088993
2022-01-08,"Pavia",18110,"Abitanti",56121,510855.760034961,4987053.73088993
2022-01-08,"Pavia",18110,"Turisti",10338.6666666667,510855.760034961,4987053.73088993
2022-01-09,"Pavia",18,"Abitanti",410937,510855.760034961,4987053.73088993
2022-01-09,"Pavia",18,"Turisti",24295.6666666667,510855.760034961,4987053.73088993
2022-01-09,"Pavia",18110,"Abitanti",58765,510855.760034961,4987053.73088993
2022-01-09,"Pavia",18110,"Turisti",9055.66666666667,510855.760034961,4987053.73088993
2022-01-10,"Pavia",18,"Abitanti",420592,510855.760034961,4987053.73088993
2022-01-10,"Pavia",18,"Turisti",29627,510855.760034961,4987053.73088993
2022-01-10,"Pavia",18110,"Abitanti",61765,510855.760034961,4987053.73088993
2022-01-10,"Pavia",18110,"Turisti",16813.6666666667,510855.760034961,4987053.73088993
2022-01-11,"Pavia",18,"Abitanti",420817,510855.760034961,4987053.73088993
2022-01-11,"Pavia",18,"Turisti",30445.6666666667,510855.760034961,4987053.73088993
2022-01-11,"Pavia",18110,"Abitanti",62500,510855.760034961,4987053.73088993
2022-01-11,"Pavia",18110,"Turisti",17145,510855.760034961,4987053.73088993
2022-01-12,"Pavia",18,"Abitanti",421200,510855.760034961,4987053.73088993
2022-01-12,"Pavia",18,"Turisti",31111,510855.760034961,4987053.73088993
2022-01-12,"Pavia",18110,"Abitanti",62750,510855.760034961,4987053.73088993
2022-01-12,"Pavia",18110,"Turisti",17545.3333333333,510855.760034961,4987053.73088993
2022-01-13,"Pavia",18,"Abitanti",421226,510855.760034961,4987053.73088993
2022-01-13,"Pavia",18,"Turisti",31323.3333333333,510855.760034961,4987053.73088993
2022-01-13,"Pavia",18110,"Abitanti",62890,510855.760034961,4987053.73088993
2022-01-13,"Pavia",18110,"Turisti",17823,510855.760034961,4987053.73088993
2021-12-13,"Madesimo",14035,"Abitanti",351,527533.84487073,5142587.47552373
2021-12-13,"Madesimo",14035,"Mascherato",48,527533.84487073,5142587.47552373
2021-12-13,"Madesimo",14035,"Turisti",230.666666666667,527533.84487073,5142587.47552373
2021-12-14,"Madesimo",14035,"Abitanti",324,527533.84487073,5142587.47552373
2021-12-14,"Madesimo",14035,"Mascherato",48,527533.84487073,5142587.47552373
2021-12-14,"Madesimo",14035,"Turisti",203.333333333333,527533.84487073,5142587.47552373
2021-12-15,"Madesimo",14035,"Abitanti",316,527533.84487073,5142587.47552373
2021-12-15,"Madesimo",14035,"Mascherato",48,527533.84487073,5142587.47552373
2021-12-15,"Madesimo",14035,"Turisti",201,527533.84487073,5142587.47552373
2021-12-16,"Madesimo",14035,"Abitanti",348,527533.84487073,5142587.47552373
2021-12-16,"Madesimo",14035,"Mascherato",29,527533.84487073,5142587.47552373
2021-12-16,"Madesimo",14035,"Turisti",460,527533.84487073,5142587.47552373
2021-12-17,"Madesimo",14035,"Abitanti",354,527533.84487073,5142587.47552373
2021-12-17,"Madesimo",14035,"Mascherato",76,527533.84487073,5142587.47552373
2021-12-17,"Madesimo",14035,"Turisti",543.333333333333,527533.84487073,5142587.47552373
2021-12-18,"Madesimo",14035,"Abitanti",347,527533.84487073,5142587.47552373
2021-12-18,"Madesimo",14035,"Turisti",995.666666666667,527533.84487073,5142587.47552373
2021-12-19,"Madesimo",14035,"Abitanti",351,527533.84487073,5142587.47552373
2021-12-19,"Madesimo",14035,"Turisti",1032,527533.84487073,5142587.47552373
2021-12-20,"Madesimo",14035,"Abitanti",338,527533.84487073,5142587.47552373
2021-12-20,"Madesimo",14035,"Mascherato",53,527533.84487073,5142587.47552373
2021-12-20,"Madesimo",14035,"Turisti",325,527533.84487073,5142587.47552373
2021-12-21,"Madesimo",14035,"Abitanti",352,527533.84487073,5142587.47552373
2021-12-21,"Madesimo",14035,"Mascherato",218,527533.84487073,5142587.47552373
2021-12-21,"Madesimo",14035,"Turisti",655,527533.84487073,5142587.47552373
2021-12-22,"Madesimo",14035,"Abitanti",333,527533.84487073,5142587.47552373
2021-12-22,"Madesimo",14035,"Mascherato",29,527533.84487073,5142587.47552373
2021-12-22,"Madesimo",14035,"Turisti",261.666666666667,527533.84487073,5142587.47552373
2021-12-23,"Madesimo",14035,"Abitanti",327,527533.84487073,5142587.47552373
2021-12-23,"Madesimo",14035,"Mascherato",29,527533.84487073,5142587.47552373
2021-12-23,"Madesimo",14035,"Turisti",464,527533.84487073,5142587.47552373
2021-12-24,"Madesimo",14035,"Abitanti",283,527533.84487073,5142587.47552373
2021-12-24,"Madesimo",14035,"Mascherato",29,527533.84487073,5142587.47552373
2021-12-24,"Madesimo",14035,"Turisti",627.666666666667,527533.84487073,5142587.47552373
2021-12-25,"Madesimo",14035,"Abitanti",284,527533.84487073,5142587.47552373
2021-12-25,"Madesimo",14035,"Mascherato",48,527533.84487073,5142587.47552373
2021-12-25,"Madesimo",14035,"Turisti",749,527533.84487073,5142587.47552373
2021-12-26,"Madesimo",14035,"Abitanti",328,527533.84487073,5142587.47552373
2021-12-26,"Madesimo",14035,"Turisti",1476,527533.84487073,5142587.47552373
2021-12-27,"Madesimo",14035,"Abitanti",319,527533.84487073,5142587.47552373
2021-12-27,"Madesimo",14035,"Turisti",1889.33333333333,527533.84487073,5142587.47552373
2021-12-28,"Madesimo",14035,"Abitanti",389,527533.84487073,5142587.47552373
2021-12-28,"Madesimo",14035,"Turisti",2187,527533.84487073,5142587.47552373
2021-12-29,"Madesimo",14035,"Abitanti",391,527533.84487073,5142587.47552373
2021-12-29,"Madesimo",14035,"Turisti",2344.66666666667,527533.84487073,5142587.47552373
2021-12-30,"Madesimo",14035,"Abitanti",407,527533.84487073,5142587.47552373
2021-12-30,"Madesimo",14035,"Turisti",2794,527533.84487073,5142587.47552373
2021-12-31,"Madesimo",14035,"Abitanti",403,527533.84487073,5142587.47552373
2021-12-31,"Madesimo",14035,"Turisti",3564.66666666667,527533.84487073,5142587.47552373
2022-01-01,"Madesimo",14035,"Abitanti",405,527533.84487073,5142587.47552373
2022-01-01,"Madesimo",14035,"Turisti",3779.66666666667,527533.84487073,5142587.47552373
2022-01-02,"Madesimo",14035,"Abitanti",409,527533.84487073,5142587.47552373
2022-01-02,"Madesimo",14035,"Turisti",3438,527533.84487073,5142587.47552373
2022-01-03,"Madesimo",14035,"Abitanti",395,527533.84487073,5142587.47552373
2022-01-03,"Madesimo",14035,"Turisti",2524.33333333333,527533.84487073,5142587.47552373
2022-01-04,"Madesimo",14035,"Abitanti",394,527533.84487073,5142587.47552373
2022-01-04,"Madesimo",14035,"Mascherato",53,527533.84487073,5142587.47552373
2022-01-04,"Madesimo",14035,"Turisti",2101,527533.84487073,5142587.47552373
2022-01-05,"Madesimo",14035,"Abitanti",384,527533.84487073,5142587.47552373
2022-01-05,"Madesimo",14035,"Mascherato",38,527533.84487073,5142587.47552373
2022-01-05,"Madesimo",14035,"Turisti",2042.33333333333,527533.84487073,5142587.47552373
2022-01-06,"Madesimo",14035,"Abitanti",411,527533.84487073,5142587.47552373
2022-01-06,"Madesimo",14035,"Turisti",2358,527533.84487073,5142587.47552373
2022-01-07,"Madesimo",14035,"Abitanti",401,527533.84487073,5142587.47552373
2022-01-07,"Madesimo",14035,"Turisti",2104.66666666667,527533.84487073,5142587.47552373
2022-01-08,"Madesimo",14035,"Abitanti",373,527533.84487073,5142587.47552373
2022-01-08,"Madesimo",14035,"Mascherato",58,527533.84487073,5142587.47552373
2022-01-08,"Madesimo",14035,"Turisti",1880,527533.84487073,5142587.47552373
2022-01-09,"Madesimo",14035,"Abitanti",400,527533.84487073,5142587.47552373
2022-01-09,"Madesimo",14035,"Turisti",1095,527533.84487073,5142587.47552373
2022-01-10,"Madesimo",14035,"Abitanti",362,527533.84487073,5142587.47552373
2022-01-10,"Madesimo",14035,"Mascherato",29,527533.84487073,5142587.47552373
2022-01-10,"Madesimo",14035,"Turisti",341.333333333333,527533.84487073,5142587.47552373
2022-01-11,"Madesimo",14035,"Abitanti",349,527533.84487073,5142587.47552373
2022-01-11,"Madesimo",14035,"Mascherato",119,527533.84487073,5142587.47552373
2022-01-11,"Madesimo",14035,"Turisti",718,527533.84487073,5142587.47552373
2022-01-12,"Madesimo",14035,"Abitanti",352,527533.84487073,5142587.47552373
2022-01-12,"Madesimo",14035,"Mascherato",251,527533.84487073,5142587.47552373
2022-01-12,"Madesimo",14035,"Turisti",545,527533.84487073,5142587.47552373
2022-01-13,"Madesimo",14035,"Abitanti",348,527533.84487073,5142587.47552373
2022-01-13,"Madesimo",14035,"Mascherato",19,527533.84487073,5142587.47552373
2022-01-13,"Madesimo",14035,"Turisti",259,527533.84487073,5142587.47552373
2021-12-13,"Menaggio",13145,"Abitanti",1528,518495.954630341,5096273.40943823
2021-12-13,"Menaggio",13145,"Turisti",557.666666666667,518495.954630341,5096273.40943823
2021-12-14,"Menaggio",13145,"Abitanti",1603,518495.954630341,5096273.40943823
2021-12-14,"Menaggio",13145,"Turisti",561.333333333333,518495.954630341,5096273.40943823
2021-12-15,"Menaggio",13145,"Abitanti",1663,518495.954630341,5096273.40943823
2021-12-15,"Menaggio",13145,"Mascherato",58,518495.954630341,5096273.40943823
2021-12-15,"Menaggio",13145,"Turisti",486,518495.954630341,5096273.40943823
2021-12-16,"Menaggio",13145,"Abitanti",1632,518495.954630341,5096273.40943823
2021-12-16,"Menaggio",13145,"Turisti",549.333333333333,518495.954630341,5096273.40943823
2021-12-17,"Menaggio",13145,"Abitanti",1616,518495.954630341,5096273.40943823
2021-12-17,"Menaggio",13145,"Mascherato",48,518495.954630341,5096273.40943823
2021-12-17,"Menaggio",13145,"Turisti",698,518495.954630341,5096273.40943823
2021-12-18,"Menaggio",13145,"Abitanti",1514,518495.954630341,5096273.40943823
2021-12-18,"Menaggio",13145,"Mascherato",77,518495.954630341,5096273.40943823
2021-12-18,"Menaggio",13145,"Turisti",413,518495.954630341,5096273.40943823
2021-12-19,"Menaggio",13145,"Abitanti",1634,518495.954630341,5096273.40943823
2021-12-19,"Menaggio",13145,"Turisti",388.333333333333,518495.954630341,5096273.40943823
2021-12-20,"Menaggio",13145,"Abitanti",1628,518495.954630341,5096273.40943823
2021-12-20,"Menaggio",13145,"Turisti",553,518495.954630341,5096273.40943823
2021-12-21,"Menaggio",13145,"Abitanti",1494,518495.954630341,5096273.40943823
2021-12-21,"Menaggio",13145,"Turisti",552,518495.954630341,5096273.40943823
2021-12-22,"Menaggio",13145,"Abitanti",1571,518495.954630341,5096273.40943823
2021-12-22,"Menaggio",13145,"Mascherato",29,518495.954630341,5096273.40943823
2021-12-22,"Menaggio",13145,"Turisti",588,518495.954630341,5096273.40943823
2021-12-23,"Menaggio",13145,"Abitanti",1547,518495.954630341,5096273.40943823
2021-12-23,"Menaggio",13145,"Mascherato",77,518495.954630341,5096273.40943823
2021-12-23,"Menaggio",13145,"Turisti",416.333333333333,518495.954630341,5096273.40943823
2021-12-24,"Menaggio",13145,"Abitanti",1365,518495.954630341,5096273.40943823
2021-12-24,"Menaggio",13145,"Mascherato",86,518495.954630341,5096273.40943823
2021-12-24,"Menaggio",13145,"Turisti",307.666666666667,518495.954630341,5096273.40943823
2021-12-25,"Menaggio",13145,"Abitanti",1486,518495.954630341,5096273.40943823
2021-12-25,"Menaggio",13145,"Turisti",419.666666666667,518495.954630341,5096273.40943823
2021-12-26,"Menaggio",13145,"Abitanti",1365,518495.954630341,5096273.40943823
2021-12-26,"Menaggio",13145,"Turisti",370.333333333333,518495.954630341,5096273.40943823
2021-12-27,"Menaggio",13145,"Abitanti",1292,518495.954630341,5096273.40943823
2021-12-27,"Menaggio",13145,"Turisti",396,518495.954630341,5096273.40943823
2021-12-28,"Menaggio",13145,"Abitanti",1431,518495.954630341,5096273.40943823
2021-12-28,"Menaggio",13145,"Turisti",457,518495.954630341,5096273.40943823
2021-12-29,"Menaggio",13145,"Abitanti",1300,518495.954630341,5096273.40943823
2021-12-29,"Menaggio",13145,"Turisti",451.666666666667,518495.954630341,5096273.40943823
2021-12-30,"Menaggio",13145,"Abitanti",1488,518495.954630341,5096273.40943823
2021-12-30,"Menaggio",13145,"Turisti",503.333333333333,518495.954630341,5096273.40943823
2021-12-31,"Menaggio",13145,"Abitanti",1592,518495.954630341,5096273.40943823
2021-12-31,"Menaggio",13145,"Turisti",712.333333333333,518495.954630341,5096273.40943823
2022-01-01,"Menaggio",13145,"Abitanti",1510,518495.954630341,5096273.40943823
2022-01-01,"Menaggio",13145,"Turisti",670,518495.954630341,5096273.40943823
2022-01-02,"Menaggio",13145,"Abitanti",1644,518495.954630341,5096273.40943823
2022-01-02,"Menaggio",13145,"Turisti",568.666666666667,518495.954630341,5096273.40943823
2022-01-03,"Menaggio",13145,"Abitanti",1509,518495.954630341,5096273.40943823
2022-01-03,"Menaggio",13145,"Turisti",535.333333333333,518495.954630341,5096273.40943823
2022-01-04,"Menaggio",13145,"Abitanti",1548,518495.954630341,5096273.40943823
2022-01-04,"Menaggio",13145,"Mascherato",67,518495.954630341,5096273.40943823
2022-01-04,"Menaggio",13145,"Turisti",401.333333333333,518495.954630341,5096273.40943823
2022-01-05,"Menaggio",13145,"Abitanti",1560,518495.954630341,5096273.40943823
2022-01-05,"Menaggio",13145,"Turisti",473,518495.954630341,5096273.40943823
2022-01-06,"Menaggio",13145,"Abitanti",1486,518495.954630341,5096273.40943823
2022-01-06,"Menaggio",13145,"Turisti",429.333333333333,518495.954630341,5096273.40943823
2022-01-07,"Menaggio",13145,"Abitanti",1536,518495.954630341,5096273.40943823
2022-01-07,"Menaggio",13145,"Turisti",519,518495.954630341,5096273.40943823
2022-01-08,"Menaggio",13145,"Abitanti",1506,518495.954630341,5096273.40943823
2022-01-08,"Menaggio",13145,"Turisti",452,518495.954630341,5096273.40943823
2022-01-09,"Menaggio",13145,"Abitanti",1784,518495.954630341,5096273.40943823
2022-01-09,"Menaggio",13145,"Turisti",404,518495.954630341,5096273.40943823
2022-01-10,"Menaggio",13145,"Abitanti",1563,518495.954630341,5096273.40943823
2022-01-10,"Menaggio",13145,"Turisti",465,518495.954630341,5096273.40943823
2022-01-11,"Menaggio",13145,"Abitanti",1577,518495.954630341,5096273.40943823
2022-01-11,"Menaggio",13145,"Turisti",512.333333333333,518495.954630341,5096273.40943823
2022-01-12,"Menaggio",13145,"Abitanti",1760,518495.954630341,5096273.40943823
2022-01-12,"Menaggio",13145,"Turisti",438.333333333333,518495.954630341,5096273.40943823
2022-01-13,"Menaggio",13145,"Abitanti",1834,518495.954630341,5096273.40943823
2022-01-13,"Menaggio",13145,"Turisti",504.333333333333,518495.954630341,5096273.40943823
2021-12-13,"Lainate",15116,"Abitanti",19486,502111.743812474,5046377.02647528
2021-12-13,"Lainate",15116,"Turisti",6256.33333333333,502111.743812474,5046377.02647528
2021-12-14,"Lainate",15116,"Abitanti",19619,502111.743812474,5046377.02647528
2021-12-14,"Lainate",15116,"Turisti",5836,502111.743812474,5046377.02647528
2021-12-15,"Lainate",15116,"Abitanti",19580,502111.743812474,5046377.02647528
2021-12-15,"Lainate",15116,"Turisti",6004.66666666667,502111.743812474,5046377.02647528
2021-12-16,"Lainate",15116,"Abitanti",19497,502111.743812474,5046377.02647528
2021-12-16,"Lainate",15116,"Turisti",6014.33333333333,502111.743812474,5046377.02647528
2021-12-17,"Lainate",15116,"Abitanti",19539,502111.743812474,5046377.02647528
2021-12-17,"Lainate",15116,"Turisti",5896,502111.743812474,5046377.02647528
2021-12-18,"Lainate",15116,"Abitanti",18948,502111.743812474,5046377.02647528
2021-12-18,"Lainate",15116,"Turisti",3810.33333333333,502111.743812474,5046377.02647528
2021-12-19,"Lainate",15116,"Abitanti",18839,502111.743812474,5046377.02647528
2021-12-19,"Lainate",15116,"Turisti",3257.66666666667,502111.743812474,5046377.02647528
2021-12-20,"Lainate",15116,"Abitanti",19628,502111.743812474,5046377.02647528
2021-12-20,"Lainate",15116,"Turisti",5711,502111.743812474,5046377.02647528
2021-12-21,"Lainate",15116,"Abitanti",19496,502111.743812474,5046377.02647528
2021-12-21,"Lainate",15116,"Turisti",5705,502111.743812474,5046377.02647528
2021-12-22,"Lainate",15116,"Abitanti",19292,502111.743812474,5046377.02647528
2021-12-22,"Lainate",15116,"Turisti",5622.66666666667,502111.743812474,5046377.02647528
2021-12-23,"Lainate",15116,"Abitanti",18959,502111.743812474,5046377.02647528
2021-12-23,"Lainate",15116,"Turisti",5111,502111.743812474,5046377.02647528
2021-12-24,"Lainate",15116,"Abitanti",15994,502111.743812474,5046377.02647528
2021-12-24,"Lainate",15116,"Turisti",2961.33333333333,502111.743812474,5046377.02647528
2021-12-25,"Lainate",15116,"Abitanti",15195,502111.743812474,5046377.02647528
2021-12-25,"Lainate",15116,"Turisti",3384.33333333333,502111.743812474,5046377.02647528
2021-12-26,"Lainate",15116,"Abitanti",15117,502111.743812474,5046377.02647528
2021-12-26,"Lainate",15116,"Turisti",2672,502111.743812474,5046377.02647528
2021-12-27,"Lainate",15116,"Abitanti",15642,502111.743812474,5046377.02647528
2021-12-27,"Lainate",15116,"Turisti",3429.33333333333,502111.743812474,5046377.02647528
2021-12-28,"Lainate",15116,"Abitanti",17537,502111.743812474,5046377.02647528
2021-12-28,"Lainate",15116,"Turisti",3566.33333333333,502111.743812474,5046377.02647528
2021-12-29,"Lainate",15116,"Abitanti",17276,502111.743812474,5046377.02647528
2021-12-29,"Lainate",15116,"Turisti",3376.33333333333,502111.743812474,5046377.02647528
2021-12-30,"Lainate",15116,"Abitanti",17333,502111.743812474,5046377.02647528
2021-12-30,"Lainate",15116,"Turisti",3310.66666666667,502111.743812474,5046377.02647528
2021-12-31,"Lainate",15116,"Abitanti",16633,502111.743812474,5046377.02647528
2021-12-31,"Lainate",15116,"Turisti",2892.66666666667,502111.743812474,5046377.02647528
2022-01-01,"Lainate",15116,"Abitanti",16058,502111.743812474,5046377.02647528
2022-01-01,"Lainate",15116,"Turisti",2254.66666666667,502111.743812474,5046377.02647528
2022-01-02,"Lainate",15116,"Abitanti",16821,502111.743812474,5046377.02647528
2022-01-02,"Lainate",15116,"Turisti",2072,502111.743812474,5046377.02647528
2022-01-03,"Lainate",15116,"Abitanti",17768,502111.743812474,5046377.02647528
2022-01-03,"Lainate",15116,"Turisti",3611,502111.743812474,5046377.02647528
2022-01-04,"Lainate",15116,"Abitanti",17850,502111.743812474,5046377.02647528
2022-01-04,"Lainate",15116,"Turisti",3730.33333333333,502111.743812474,5046377.02647528
2022-01-05,"Lainate",15116,"Abitanti",17901,502111.743812474,5046377.02647528
2022-01-05,"Lainate",15116,"Turisti",3663.66666666667,502111.743812474,5046377.02647528
2022-01-06,"Lainate",15116,"Abitanti",17638,502111.743812474,5046377.02647528
2022-01-06,"Lainate",15116,"Turisti",2382.33333333333,502111.743812474,5046377.02647528
2022-01-07,"Lainate",15116,"Abitanti",18291,502111.743812474,5046377.02647528
2022-01-07,"Lainate",15116,"Turisti",3080.66666666667,502111.743812474,5046377.02647528
2022-01-08,"Lainate",15116,"Abitanti",18287,502111.743812474,5046377.02647528
